heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNight,2,2,0,0,1,92,8,3,100,25,442.7311434348788,"[3607, 4676]","[3607, 4676]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNight,2,2,0,0,2,92,8,3,100,25,442.7311434348788,"[3607, 4676]","[3607, 4676]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNight,2,2,0,0,3,92,8,3,100,25,442.7311434348788,"[3607, 4676]","[3607, 4676]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,1,92,8,8,100,45,442.7311434348788,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,2,92,8,8,100,45,442.7311434348788,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,3,92,8,8,100,45,442.7311434348788,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNightRain,2,2,0,0,1,92,8,3,100,25,442.7311434348788,"[2343, 2580]","[2343, 2580]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNightRain,2,2,0,0,2,92,8,3,100,25,442.7311434348788,"[2343, 2580]","[2343, 2580]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNightRain,2,2,0,0,3,92,8,3,100,25,442.7311434348788,"[2343, 2580]","[2343, 2580]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNightSnow,4,4,0,1,1,92,8,6,100,40,442.7311434348788,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577, 3603]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNightSnow,3,3,0,2,2,92,8,5,100,33,442.7311434348788,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577]",[],[3603]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-DayNightSnow,4,4,0,1,3,92,8,6,100,40,442.7311434348788,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577, 3603]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-Fog,4,4,0,0,1,92,8,6,100,40,442.7311434348788,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-Fog,4,4,0,0,2,92,8,6,100,40,442.7311434348788,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-Fog,4,4,0,0,3,92,8,6,100,40,442.7311434348788,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-Rain,2,2,0,0,1,92,8,3,100,25,442.7311434348788,"[2945, 4364]","[2945, 4364]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-Rain,2,2,0,0,2,92,8,3,100,25,442.7311434348788,"[2945, 4364]","[2945, 4364]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-Rain,2,2,0,0,3,92,8,3,100,25,442.7311434348788,"[2945, 4364]","[2945, 4364]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-Snow,3,3,0,0,1,92,8,5,100,33,442.7311434348788,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-Snow,3,3,0,0,2,92,8,5,100,33,442.7311434348788,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,icse20\DAVE2-Track1-Snow,3,3,0,0,3,92,8,5,100,33,442.7311434348788,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNight,2,2,0,0,1,92,8,3,100,25,452.9001674993803,"[3607, 4676]","[3607, 4676]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNight,2,2,0,0,2,92,8,3,100,25,452.9001674993803,"[3607, 4676]","[3607, 4676]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNight,2,2,0,0,3,92,8,3,100,25,452.9001674993803,"[3607, 4676]","[3607, 4676]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,1,92,8,8,100,45,452.9001674993803,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,2,92,8,8,100,45,452.9001674993803,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,3,92,8,8,100,45,452.9001674993803,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightRain,2,2,0,0,1,92,8,3,100,25,452.9001674993803,"[2343, 2580]","[2343, 2580]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightRain,2,2,0,0,2,92,8,3,100,25,452.9001674993803,"[2343, 2580]","[2343, 2580]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightRain,2,2,0,0,3,92,8,3,100,25,452.9001674993803,"[2343, 2580]","[2343, 2580]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightSnow,4,4,0,1,1,92,8,6,100,40,452.9001674993803,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577, 3603]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightSnow,3,3,0,2,2,92,8,5,100,33,452.9001674993803,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577]",[],[3603]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightSnow,4,4,0,1,3,92,8,6,100,40,452.9001674993803,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577, 3603]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Fog,4,4,0,0,1,92,8,6,100,40,452.9001674993803,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Fog,4,4,0,0,2,92,8,6,100,40,452.9001674993803,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Fog,4,4,0,0,3,92,8,6,100,40,452.9001674993803,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Rain,2,2,0,0,1,92,8,3,100,25,452.9001674993803,"[2945, 4364]","[2945, 4364]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Rain,2,2,0,0,2,92,8,3,100,25,452.9001674993803,"[2945, 4364]","[2945, 4364]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Rain,2,2,0,0,3,92,8,3,100,25,452.9001674993803,"[2945, 4364]","[2945, 4364]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Snow,3,3,0,0,1,92,8,5,100,33,452.9001674993803,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Snow,3,3,0,0,2,92,8,5,100,33,452.9001674993803,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Snow,3,3,0,0,3,92,8,5,100,33,452.9001674993803,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNight,2,2,0,0,1,92,8,3,100,25,452.9001674993803,"[3607, 4676]","[3607, 4676]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNight,2,2,0,0,2,92,8,3,100,25,452.9001674993803,"[3607, 4676]","[3607, 4676]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNight,2,2,0,0,3,92,8,3,100,25,452.9001674993803,"[3607, 4676]","[3607, 4676]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,1,92,8,8,100,45,452.9001674993803,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,2,92,8,8,100,45,452.9001674993803,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,3,92,8,8,100,45,452.9001674993803,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightRain,2,2,0,0,1,92,8,3,100,25,452.9001674993803,"[2343, 2580]","[2343, 2580]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightRain,2,2,0,0,2,92,8,3,100,25,452.9001674993803,"[2343, 2580]","[2343, 2580]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightRain,2,2,0,0,3,92,8,3,100,25,452.9001674993803,"[2343, 2580]","[2343, 2580]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightSnow,4,4,0,1,1,92,8,6,100,40,452.9001674993803,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577, 3603]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightSnow,3,3,0,2,2,92,8,5,100,33,452.9001674993803,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577]",[],[3603]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-DayNightSnow,4,4,0,1,3,92,8,6,100,40,452.9001674993803,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577, 3603]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Fog,4,4,0,0,1,92,8,6,100,40,452.9001674993803,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Fog,4,4,0,0,2,92,8,6,100,40,452.9001674993803,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Fog,4,4,0,0,3,92,8,6,100,40,452.9001674993803,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Rain,2,2,0,0,1,92,8,3,100,25,452.9001674993803,"[2945, 4364]","[2945, 4364]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Rain,2,2,0,0,2,92,8,3,100,25,452.9001674993803,"[2945, 4364]","[2945, 4364]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Rain,2,2,0,0,3,92,8,3,100,25,452.9001674993803,"[2945, 4364]","[2945, 4364]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Snow,3,3,0,0,1,92,8,5,100,33,452.9001674993803,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Snow,3,3,0,0,2,92,8,5,100,33,452.9001674993803,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,icse20\DAVE2-Track1-Snow,3,3,0,0,3,92,8,5,100,33,452.9001674993803,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
